Shop_ID,Nazwa,Nazwa_Spolki,Format_Sklepu,PowSala,PowOgolem,IloscKas,data_wstapienia,data_wystapienia,LiczbaPracownikow,LiczbaUczniow,ProgramMagazynowy,standard_promocji
3102,Sklep 3392,Żory,E,74,114,3,2015-03-29,,2,2,ILUO,standardowa
3103,Sklep 3393,Żory,E,61,63,2,2018-08-14,,3,2,IdoSell,standardowa
3104,Sklep 3394,Żory,F,47,60,2,2022-01-07,,1,0,IdoSell,mini
3112,Sklep 3395,Wielkopolska,F,35,82,0,2012-11-20,2021-10-16,3,2,IdoSell,standardowa
3116,Sklep 3396,Kujawy,D,120,177,1,2020-06-24,2022-07-27,6,4,IdoSell,standardowa
3188,Sklep 3397,Opole,C,165,165,2,2018-09-12,,5,3,IdoSell,standardowa
3302,Sklep 3398,Kielce,C,200,220,0,2006-10-07,2011-11-21,6,5,IdoSell,standardowa
3559,Sklep 3400,Wielkopolska,C,191,217,2,2018-10-30,,6,4,IdoSell,mini
4419,Sklep 3401,Kujawy,F,33,112,3,2006-06-09,,2,2,ILUO,mini
4694,Sklep 3403,Wielkopolska,D,138,162,5,2002-05-06,,6,3,Streamsoft,standardowa
1067,Sklep 3404,Kielce,F,34,55,1,2011-02-15,,4,1,IdoSell,standardowa
1378,Sklep 3405,Orbita,D,145,146,1,2023-08-31,,6,2,IdoSell,standardowa
1379,Sklep 3406,Podlasie,D,136,173,5,2000-05-19,,6,3,Streamsoft,standardowa
1381,Sklep 3407,Małopolska,E,100,156,4,2019-05-30,,2,1,IdoSell,mini
1384,Sklep 3408,Kujawy,C,182,190,3,2000-05-20,,5,3,IdoSell,standardowa
2632,Sklep 3409,Północ,C,177,198,3,2007-07-08,2011-06-08,5,5,IdoSell,standardowa
2640,Sklep 3412,Podlasie,E,99,124,3,2011-10-25,,5,1,ILUO,standardowa
2641,Sklep 3413,Kielce,C,217,217,5,1999-01-19,2007-11-18,7,4,ILUO,standardowa
3448,Sklep 3415,Mazowsze,B,298,300,4,2007-01-17,2019-04-05,8,5,IdoSell,mini
4145,Sklep 3416,Podlasie,E,58,135,5,2016-09-22,,3,1,ILUO,standardowa
587,Sklep 3417,Podkarpacie,C,168,244,2,2011-10-30,2018-03-26,7,4,ILUO,standardowa
1051,Sklep 3418,Kujawy,C,218,223,1,2005-11-19,2022-09-16,6,5,ILUO,mini
1643,Sklep 3419,Kielce,E,95,138,5,2007-12-26,,4,1,ILUO,mini
2635,Sklep 3420,Północ,C,183,194,1,2004-03-08,,5,2,ILUO,mini
2817,Sklep 3422,Kielce,D,111,142,5,2019-10-20,,5,4,,mini
4076,Sklep 3425,Razem,C,186,252,1,2002-11-04,,7,4,IdoSell,standardowa
4274,Sklep 3426,Kujawy,F,33,85,3,2020-12-17,,1,2,ILUO,brak
4282,Sklep 3427,Kujawy,D,137,167,4,2021-05-10,,8,4,ILUO,standardowa
4291,Sklep 3428,Razem,C,250,267,1,2000-07-29,2011-02-05,8,5,ILUO,standardowa
2796,Sklep 3429,Mazowsze,F,33,54,2,2018-08-07,,4,1,,standardowa
2840,Sklep 3431,Kielce,D,105,111,2,2014-04-11,,4,3,Streamsoft,standardowa
3114,Sklep 3433,Mazowsze,B,265,300,4,2001-08-26,2009-07-18,6,6,ILUO,standardowa
3119,Sklep 3435,Wielkopolska,B,307,343,2,2005-04-05,,8,3,ILUO,standardowa
3177,Sklep 3437,Razem,A,375,377,1,2005-09-24,2012-03-27,8,5,IdoSell,standardowa
1334,Sklep 3438,Kujawy,E,82,98,1,2008-11-29,,3,1,IdoSell,standardowa
1333,Sklep 3440,Północ,C,215,216,2,2018-06-05,,8,2,IdoSell,standardowa
3189,Sklep 3441,Razem,C,176,206,5,2000-05-01,,6,5,IdoSell,standardowa
4422,Sklep 3442,Kujawy,C,158,198,4,2014-02-27,,6,2,IdoSell,standardowa
3184,Sklep 3443,Kielce,C,194,261,2,2020-01-05,,8,5,ILUO,mini
3190,Sklep 3444,Podkarpacie,C,211,232,2,2015-08-14,2020-02-26,7,5,SYSTIM.PL,brak
3429,Sklep 3445,Podlasie,B,273,333,0,2006-04-05,,10,5,ILUO,standardowa
4045,Sklep 3446,Kujawy,F,38,43,0,2017-03-30,,3,0,,standardowa
3187,Sklep 3448,Kielce,D,141,207,1,2009-06-14,2013-02-11,6,3,IdoSell,mini
3193,Sklep 3449,Orbita,D,108,134,2,2014-10-14,,5,3,IdoSell,standardowa
3186,Sklep 3451,Opole,E,96,101,4,2014-02-28,,5,2,IdoSell,standardowa
1068,Sklep 3452,Wielkopolska,E,83,99,2,2010-06-29,,3,2,IdoSell,standardowa
1327,Sklep 3453,Wielkopolska,A,412,417,1,2011-08-16,2021-02-15,9,5,IdoSell,standardowa
3194,Sklep 3457,Kujawy,E,97,159,1,2022-05-05,,4,2,,standardowa
3195,Sklep 3458,Kujawy,F,25,63,0,2008-10-01,2016-11-14,4,1,ILUO,mini
3196,Sklep 3459,Północ,D,149,149,2,2021-12-28,,4,4,ILUO,mini
1323,Sklep 3467,Mazowsze,E,55,60,3,2017-02-06,,3,1,IdoSell,standardowa
1319,Sklep 3471,Kujawy,F,47,54,1,2022-01-23,,3,0,IdoSell,mini
1325,Sklep 3472,Podlasie,D,143,175,1,2004-04-21,,6,3,IdoSell,mini
1448,Sklep 3473,Razem,E,84,100,4,2017-12-10,,4,2,IdoSell,standardowa
4711,Sklep 3477,Kielce,E,65,116,5,2016-10-21,,3,1,Streamsoft,standardowa
1407,Sklep 3478,Podkarpacie,F,34,75,7,2007-02-17,2011-10-01,1,2,ILUO,standardowa
875,Sklep 3481,Małopolska,E,58,92,5,2009-06-20,2012-01-28,2,1,IdoSell,mini
1578,Sklep 3484,Orbita,E,85,119,4,1999-06-05,,5,1,IdoSell,mini
3682,Sklep 3485,Kujawy,E,66,72,1,2002-11-23,2019-08-19,2,2,IdoSell,standardowa
1123,Sklep 3486,Wielkopolska,D,135,194,0,2012-02-11,2014-11-04,6,4,IdoSell,standardowa
1132,Sklep 3487,Zachód,E,69,78,2,2022-05-16,,5,1,ILUO,standardowa
1467,Sklep 3488,Kielce,F,28,63,3,2020-08-11,,2,0,IdoSell,standardowa
3434,Sklep 3491,Kujawy,E,93,99,3,2008-06-13,2017-04-27,2,2,IdoSell,standardowa
4686,Sklep 3493,Wielkopolska,B,262,279,5,2008-11-17,,6,3,IdoSell,standardowa
953,Sklep 3494,Bielsko-Biała,F,33,40,3,2021-04-07,,1,2,,standardowa
3931,Sklep 3497,Małopolska,F,32,33,5,2016-11-09,,1,2,Streamsoft,mini
1721,Sklep 3498,Kujawy,E,65,93,3,2020-12-24,,5,2,IdoSell,standardowa
701,Sklep 3499,Kielce,B,319,330,4,2018-01-06,,9,6,ILUO,standardowa
958,Sklep 3502,Północ,E,57,64,1,2011-02-15,,5,1,Streamsoft,standardowa
646,Sklep 3503,Bielsko-Biała,E,65,66,1,2016-12-07,,4,1,,standardowa
932,Sklep 3504,Podlasie,B,274,315,4,2017-12-04,,7,6,Posnet Temo,standardowa
1582,Sklep 3505,Śląsk,C,200,201,3,2015-08-22,2018-05-12,7,4,IdoSell,standardowa
1703,Sklep 3508,Północ,B,307,326,5,1999-07-01,,7,5,FakturaXL,brak
3437,Sklep 3510,Bielsko-Biała,E,53,86,0,2010-02-27,,5,2,Streamsoft,standardowa
3863,Sklep 3511,Wielkopolska,C,159,197,7,2020-11-09,,7,2,ILUO,standardowa
3632,Sklep 3513,Małopolska,A,414,422,2,2001-02-07,2021-07-29,9,2,IdoSell,brak
863,Sklep 3514,Północ,D,148,168,3,2020-12-05,,7,3,ILUO,standardowa
1704,Sklep 3515,Orbita,F,45,52,0,2011-06-21,,2,1,Streamsoft,standardowa
4026,Sklep 3517,Kielce,C,218,218,0,2007-04-27,,5,3,Streamsoft,standardowa
1694,Sklep 3520,Orbita,B,318,352,4,2004-11-06,,9,4,ILUO,mini
877,Sklep 3522,Kielce,F,44,44,5,2013-10-14,,4,1,IdoSell,standardowa
917,Sklep 3523,Północ,E,95,139,4,2019-12-16,,2,2,Streamsoft,standardowa
1667,Sklep 3527,Małopolska,E,61,76,6,2020-05-09,,3,2,IdoSell,standardowa
4401,Sklep 3528,Kujawy,E,64,129,5,2008-02-27,,3,2,Streamsoft,standardowa
4543,Sklep 3529,Wielkopolska,F,41,77,3,2005-06-20,,3,2,ILUO,standardowa
984,Sklep 3530,Wielkopolska,E,83,140,2,2010-11-17,2018-09-23,2,2,ILUO,brak
890,Sklep 3534,Żory,F,40,41,5,2019-12-06,,3,0,IdoSell,standardowa
1092,Sklep 3536,Żory,E,55,135,2,2004-04-17,,5,1,IdoSell,mini
4545,Sklep 3537,Wielkopolska,D,113,119,4,2009-02-04,2021-05-08,5,4,IdoSell,standardowa
1570,Sklep 3539,Śląsk,E,69,95,1,2007-04-09,,2,2,ILUO,mini
850,Sklep 3540,Wielkopolska,D,144,149,1,2013-05-31,2023-04-19,8,3,IdoSell,mini
3260,Sklep 3543,Mazowsze,C,193,218,5,2004-09-07,2012-07-31,5,3,IdoSell,standardowa
1717,Sklep 3545,Bielsko-Biała,E,90,102,3,2018-02-04,,5,2,IdoSell,standardowa
3864,Sklep 3546,Mazowsze,F,41,60,5,2013-04-07,2015-04-09,4,1,Streamsoft,standardowa
1715,Sklep 3547,Razem,C,239,259,8,2008-01-01,2023-11-21,7,5,IdoSell,standardowa
3614,Sklep 3548,Małopolska,E,86,115,5,2012-10-24,,4,2,Streamsoft,standardowa
849,Sklep 3550,Podkarpacie,E,54,81,5,2012-06-25,,5,1,Streamsoft,standardowa
921,Sklep 3552,Podkarpacie,D,107,169,0,2007-09-15,,8,3,IdoSell,standardowa
998,Sklep 3553,Żory,C,231,249,3,2003-01-22,2021-10-14,8,5,IdoSell,standardowa
1662,Sklep 3554,Mazowsze,D,121,125,2,2023-07-16,,7,3,ILUO,mini
3407,Sklep 3556,Bielsko-Biała,D,120,120,4,2006-02-04,2012-06-10,8,4,ILUO,standardowa
3629,Sklep 3557,Mazowsze,D,116,128,0,2014-07-14,,8,4,IdoSell,standardowa
3956,Sklep 3558,Mazowsze,F,37,42,3,2008-07-08,,1,2,ILUO,standardowa
3973,Sklep 3559,Małopolska,F,40,51,4,2018-10-01,,4,1,Streamsoft,standardowa
4478,Sklep 3560,Północ,F,27,54,1,2013-10-21,2021-05-27,4,0,,standardowa
990,Sklep 3562,Kielce,C,205,223,2,2003-01-16,,5,4,IdoSell,standardowa
3697,Sklep 3563,Podlasie,F,48,51,1,2017-06-17,,1,0,Streamsoft,mini
1583,Sklep 3564,Północ,D,107,198,2,2021-11-11,,4,4,Streamsoft,standardowa
965,Sklep 3565,Zachód,E,64,92,3,2009-12-11,,5,1,ILUO,standardowa
1001,Sklep 3566,Razem,B,301,350,3,2003-12-04,2009-11-09,6,3,IdoSell,standardowa
1084,Sklep 3567,Mazowsze,D,144,181,5,2000-08-21,2021-01-22,5,2,IdoSell,standardowa
1085,Sklep 3569,Kujawy,C,224,229,2,2016-11-30,,7,4,IdoSell,standardowa
3395,Sklep 3571,Zachód,D,124,151,4,2002-12-13,,8,2,IdoSell,standardowa
1661,Sklep 3574,Mazowsze,E,77,119,7,2018-06-07,,4,2,IdoSell,standardowa
3442,Sklep 3575,Kujawy,F,42,86,1,1999-07-22,2009-10-13,1,0,IdoSell,mini
4397,Sklep 3576,Małopolska,E,86,98,6,2003-02-20,,5,1,ILUO,standardowa
942,Sklep 3578,Żory,D,149,168,2,2004-06-14,2014-12-05,8,4,ILUO,mini
3394,Sklep 3579,Wielkopolska,E,63,82,4,1999-12-16,2023-11-01,5,1,ILUO,standardowa
3430,Sklep 3580,Podlasie,D,147,158,2,2020-04-28,,7,2,ILUO,standardowa
3431,Sklep 3581,Orbita,C,163,174,2,2005-08-19,2010-07-19,7,2,ILUO,mini
854,Sklep 3584,Północ,D,111,113,5,2009-12-22,,5,2,IdoSell,standardowa
3955,Sklep 3587,Razem,D,115,194,2,1999-07-18,2018-07-25,4,4,IdoSell,standardowa
1687,Sklep 3588,Kujawy,E,88,121,4,2010-10-21,,3,1,IdoSell,standardowa
209,Sklep 3589,Kujawy,E,80,117,4,2008-11-11,2016-07-06,4,2,ILUO,standardowa
4649,Sklep 3590,Północ,E,92,106,6,2012-11-08,2017-10-10,3,2,IdoSell,mini
1684,Sklep 3591,Opole,E,60,87,5,2023-10-18,,2,2,ILUO,standardowa
1681,Sklep 3592,Kielce,E,84,86,2,2000-05-20,2015-07-20,5,1,IdoSell,standardowa
1682,Sklep 3593,Podlasie,E,90,110,2,2015-06-06,,2,2,IdoSell,standardowa
959,Sklep 3595,Wielkopolska,E,79,143,1,2019-02-02,,3,1,IdoSell,mini
1677,Sklep 3596,Kujawy,C,248,261,3,2022-03-30,,8,2,IdoSell,standardowa
702,Sklep 3597,Razem,C,171,185,1,2009-08-15,,8,2,ILUO,standardowa
888,Sklep 3598,Północ,D,115,154,4,2017-11-04,,6,4,IdoSell,standardowa
3783,Sklep 3601,Podlasie,E,87,172,1,2022-01-31,,3,2,IdoSell,standardowa
3986,Sklep 3602,Bjanex,D,141,212,5,2001-06-04,2015-06-24,7,3,ILUO,brak
977,Sklep 3603,Kujawy,E,59,110,3,2008-06-29,2020-04-24,3,1,IdoSell,mini
334,Sklep 3604,Razem,F,48,75,3,2001-05-14,,3,2,,standardowa
894,Sklep 3605,Żory,F,47,95,3,2009-06-16,,1,1,,standardowa
4027,Sklep 3606,Północ,F,35,56,2,2009-01-03,,3,1,,mini
4028,Sklep 3607,Wielkopolska,F,44,72,2,2019-12-07,,2,1,,standardowa
4165,Sklep 3608,Małopolska,E,94,135,5,2012-07-14,,2,1,ILUO,standardowa
669,Sklep 3609,Orbita,C,239,254,1,2002-09-12,2018-10-13,7,2,ILUO,standardowa
4176,Sklep 3610,Podkarpacie,F,33,61,3,2013-02-06,2019-04-23,2,1,ILUO,standardowa
1672,Sklep 3612,Małopolska,C,240,250,2,2022-09-20,,5,4,IdoSell,standardowa
864,Sklep 3613,Wielkopolska,D,122,122,5,2020-05-08,2023-03-16,5,2,,standardowa
1651,Sklep 3614,Mazowsze,E,78,87,6,2015-08-25,,2,1,IdoSell,standardowa
1675,Sklep 3615,Kielce,C,239,257,7,2016-06-29,,6,4,IdoSell,standardowa
4701,Sklep 3616,Śląsk,E,75,90,1,2006-01-06,2022-04-29,5,1,IdoSell,standardowa
3995,Sklep 3617,Wielkopolska,E,69,102,0,2013-04-07,,5,1,Streamsoft,standardowa
3247,Sklep 3622,Wielkopolska,C,180,183,5,2020-11-20,2022-08-30,8,3,,standardowa
3248,Sklep 3623,Opole,C,185,234,4,2022-09-04,,6,3,,standardowa
3521,Sklep 3624,Opole,D,145,203,0,2011-02-20,,5,3,IdoSell,standardowa
1635,Sklep 3627,Bjanex,F,49,122,4,2018-12-12,,4,0,,mini
4439,Sklep 3628,Kujawy,C,250,261,6,2004-04-02,2021-01-24,7,2,ILUO,standardowa
1633,Sklep 3630,Bjanex,D,137,187,7,2019-04-14,,7,4,ILUO,mini
3611,Sklep 3631,Wielkopolska,C,153,187,6,2020-12-17,,8,5,IdoSell,standardowa
3624,Sklep 3632,Małopolska,C,229,250,4,2003-09-29,2013-01-18,8,4,IdoSell,standardowa
865,Sklep 3634,Małopolska,B,344,355,4,2002-05-02,2010-12-25,6,4,IdoSell,standardowa
927,Sklep 3635,Razem,D,108,122,2,2002-09-18,2014-05-28,4,3,IdoSell,standardowa
1631,Sklep 3637,Śląsk,E,71,81,4,2015-10-07,,2,2,Streamsoft,mini
588,Sklep 3638,Razem,B,337,369,3,2019-08-11,,7,6,IdoSell,standardowa
1630,Sklep 3639,Kujawy,D,117,170,2,2004-06-23,2014-11-27,6,4,IdoSell,standardowa
4651,Sklep 3640,Północ,F,45,46,4,2021-01-09,,1,0,IdoSell,standardowa
4369,Sklep 3641,Kielce,D,126,185,2,2011-04-10,,4,2,IdoSell,standardowa
876,Sklep 3643,Północ,B,255,259,0,2014-09-06,,7,6,ILUO,standardowa
908,Sklep 3644,Śląsk,D,135,138,3,2015-05-02,,7,2,Streamsoft,standardowa
3264,Sklep 3645,Kujawy,D,143,236,6,2015-06-07,,8,3,IdoSell,standardowa
4182,Sklep 3646,Śląsk,E,84,112,5,2014-01-11,,2,1,IdoSell,mini
1627,Sklep 3648,Śląsk,D,110,156,3,2013-05-27,,7,4,Streamsoft,mini
862,Sklep 3649,Północ,D,109,131,3,1999-12-28,,6,4,ILUO,standardowa
1086,Sklep 3650,Kielce,C,243,244,1,2014-04-03,2014-10-19,5,5,ILUO,standardowa
1614,Sklep 3651,Orbita,F,47,84,4,2013-07-09,,2,0,ILUO,standardowa
1624,Sklep 3654,Żory,D,104,119,6,2010-08-16,2017-05-18,4,3,ILUO,mini
1625,Sklep 3655,Razem,C,156,239,6,2009-11-14,,7,3,ILUO,mini
4698,Sklep 3656,Zachód,E,95,141,3,2005-10-10,2008-07-17,4,1,IdoSell,standardowa
4012,Sklep 3657,Śląsk,C,152,154,3,2022-04-09,,5,5,Streamsoft,mini
867,Sklep 3658,Śląsk,F,45,71,5,2002-12-09,2009-01-28,2,2,ILUO,mini
945,Sklep 3659,Kielce,E,75,81,3,2016-06-08,2021-01-15,4,1,ILUO,standardowa
4605,Sklep 3660,Opole,F,39,94,1,2020-05-24,,2,1,,standardowa
3228,Sklep 3663,Małopolska,F,39,47,5,2017-02-11,2023-09-29,1,0,ILUO,mini
4624,Sklep 3664,Północ,B,325,334,0,2020-08-02,2022-10-28,8,5,FakturaXL,standardowa
477,Sklep 3665,Orbita,E,91,95,5,2002-11-19,,2,1,IdoSell,standardowa
1620,Sklep 3670,Małopolska,E,55,76,2,2014-05-23,2023-01-04,4,2,Streamsoft,mini
1607,Sklep 3671,Zachód,C,224,244,5,2014-02-16,2023-01-25,7,2,ILUO,standardowa
4385,Sklep 3672,Razem,D,108,120,3,2013-08-31,2023-10-03,4,3,IdoSell,mini
4386,Sklep 3673,Śląsk,F,46,82,2,2001-02-07,,1,0,,mini
851,Sklep 3674,Małopolska,B,332,358,2,2020-04-16,,10,3,FakturaXL,standardowa
3953,Sklep 3676,Bielsko-Biała,D,119,127,0,2000-08-25,,4,3,ILUO,standardowa
852,Sklep 3677,Podkarpacie,E,87,145,4,2006-01-08,,3,2,Streamsoft,mini
911,Sklep 3678,Kujawy,F,34,91,3,2000-06-01,2017-07-14,4,1,Streamsoft,mini
3688,Sklep 3680,Północ,F,25,87,4,2023-05-29,,1,2,IdoSell,standardowa
1648,Sklep 3681,Razem,A,376,386,4,2002-03-28,2023-05-17,11,2,ILUO,standardowa
1650,Sklep 3682,Żory,A,416,422,2,2019-08-28,,9,6,,mini
943,Sklep 3683,Mazowsze,B,345,347,1,2018-01-06,2021-11-08,8,6,IdoSell,standardowa
1087,Sklep 3684,Śląsk,E,98,103,5,2020-08-20,,3,1,ILUO,standardowa
4300,Sklep 3686,Kielce,E,68,132,1,2018-09-06,,4,1,IdoSell,mini
1590,Sklep 3688,Mazowsze,E,87,119,2,2009-01-12,,5,2,IdoSell,standardowa
914,Sklep 3689,Podlasie,B,282,302,4,2002-11-08,,6,3,ILUO,standardowa
920,Sklep 3690,Podlasie,C,238,272,4,2022-06-03,,5,5,Streamsoft,standardowa
885,Sklep 3691,Podlasie,E,62,90,5,2024-01-07,,3,1,Streamsoft,standardowa
1398,Sklep 3693,Kujawy,D,120,121,3,2015-05-21,2019-11-15,8,4,IdoSell,standardowa
1585,Sklep 3694,Śląsk,C,154,161,7,2013-05-27,2018-03-17,8,3,IdoSell,standardowa
4088,Sklep 3695,Północ,C,194,196,3,2000-11-07,,7,3,IdoSell,standardowa
3360,Sklep 3699,Małopolska,D,118,130,1,2023-02-24,,5,2,ILUO,standardowa
1089,Sklep 3702,Podlasie,E,84,130,4,2002-05-26,2019-05-05,4,1,IdoSell,standardowa
1575,Sklep 3703,Wielkopolska,D,140,148,1,2011-10-09,2017-06-15,5,3,IdoSell,standardowa
674,Sklep 3707,Kujawy,A,427,503,1,2013-08-14,2020-04-10,9,3,ILUO,standardowa
680,Sklep 3708,Podkarpacie,E,79,81,4,2005-12-25,,3,1,Posnet Temo,standardowa
1566,Sklep 3710,Razem,D,102,148,5,2013-11-11,,8,4,,mini
3951,Sklep 3712,Razem,D,147,147,4,2003-06-21,,5,4,Streamsoft,mini
4374,Sklep 3713,Śląsk,C,216,224,7,2011-05-30,,6,5,IdoSell,standardowa
1561,Sklep 3714,Podlasie,E,62,87,3,2020-08-05,,3,2,ILUO,standardowa
3631,Sklep 3715,Wielkopolska,B,263,326,0,2011-08-20,,10,5,IdoSell,standardowa
3666,Sklep 3716,Bjanex,D,113,144,5,2012-07-28,,7,4,ILUO,standardowa
3713,Sklep 3717,Zachód,D,148,205,2,2018-10-06,,8,2,ILUO,standardowa
4237,Sklep 3718,Wielkopolska,D,119,203,5,2008-05-23,2019-03-08,4,2,ILUO,mini
987,Sklep 3719,Mazowsze,B,266,290,3,2004-05-17,,7,4,IdoSell,standardowa
1560,Sklep 3720,Żory,F,43,61,5,2001-06-07,,3,2,ILUO,standardowa
1558,Sklep 3721,Opole,F,29,30,5,2013-11-02,2019-03-18,2,0,ILUO,standardowa
950,Sklep 3722,Żory,D,111,128,4,1999-10-20,2023-06-30,8,4,IdoSell,standardowa
922,Sklep 3723,Śląsk,D,135,135,3,2016-10-20,,4,3,IdoSell,standardowa
1557,Sklep 3725,Podkarpacie,D,129,135,1,2008-01-09,,5,4,Streamsoft,mini
4675,Sklep 3726,Razem,D,109,111,0,2003-03-02,2015-04-26,4,3,IdoSell,standardowa
991,Sklep 3727,Kielce,C,249,251,5,2006-03-27,2021-04-27,7,4,IdoSell,standardowa
3694,Sklep 3728,Śląsk,F,29,37,3,2015-07-11,,3,1,Streamsoft,brak
3711,Sklep 3729,Śląsk,B,255,268,6,2001-03-05,2018-03-25,7,4,IdoSell,standardowa
1556,Sklep 3730,Kielce,C,212,222,5,2013-08-13,2015-05-30,8,3,ILUO,mini
1555,Sklep 3731,Kielce,E,57,100,3,2002-08-16,2021-01-11,3,1,IdoSell,standardowa
478,Sklep 3732,Śląsk,B,271,272,8,2010-11-17,,6,5,Streamsoft,standardowa
1550,Sklep 3733,Śląsk,D,119,127,3,2016-03-29,,5,3,IdoSell,standardowa
1552,Sklep 3734,Orbita,E,78,82,7,2012-12-10,2014-04-28,4,2,ILUO,standardowa
3971,Sklep 3735,Małopolska,F,38,83,2,1999-04-29,2015-02-03,1,2,ILUO,standardowa
992,Sklep 3736,Kielce,E,96,109,2,2017-07-06,2021-03-11,2,2,ILUO,standardowa
4570,Sklep 3737,Wielkopolska,E,94,111,5,2023-03-08,,5,1,ILUO,standardowa
866,Sklep 3738,Wielkopolska,D,130,140,4,2022-08-05,,4,4,Streamsoft,standardowa
3219,Sklep 3740,Razem,D,125,131,3,2017-02-23,,5,3,ILUO,standardowa
3377,Sklep 3741,Podkarpacie,C,250,288,4,1999-10-31,2009-09-05,6,2,IdoSell,standardowa
3836,Sklep 3742,Bjanex,B,273,362,2,2014-01-31,,7,4,IdoSell,standardowa
3396,Sklep 3743,Północ,C,174,216,2,2020-07-15,,5,2,ILUO,standardowa
4285,Sklep 3745,Wielkopolska,E,92,138,3,2012-09-02,2020-08-22,3,1,IdoSell,standardowa
930,Sklep 3747,Opole,D,126,203,3,2010-03-22,,6,4,ILUO,standardowa
1098,Sklep 3749,Podlasie,F,26,60,4,1999-10-23,2016-01-27,4,1,IdoSell,standardowa
4262,Sklep 3751,Kielce,D,126,145,4,2023-02-13,,5,2,IdoSell,standardowa
981,Sklep 3752,Mazowsze,E,77,125,2,2015-05-13,2019-12-18,5,1,Streamsoft,standardowa
949,Sklep 3756,Śląsk,F,40,41,2,2000-08-13,,3,1,ILUO,standardowa
897,Sklep 3758,Kielce,A,390,396,0,1999-03-02,2022-08-30,8,6,IdoSell,standardowa
1540,Sklep 3760,Śląsk,E,62,104,5,2011-12-25,2014-05-28,3,2,IdoSell,standardowa
1541,Sklep 3761,Kielce,E,98,116,2,1999-07-06,2019-12-22,3,1,IdoSell,standardowa
1542,Sklep 3762,Wielkopolska,D,120,138,5,2007-10-28,2014-05-15,8,2,ILUO,mini
1544,Sklep 3763,Kujawy,D,124,139,3,2012-09-23,,6,4,IdoSell,standardowa
3505,Sklep 3764,Kielce,E,54,55,0,2021-04-16,,5,1,ILUO,standardowa
3689,Sklep 3765,Północ,D,113,115,0,2002-09-12,,8,2,Streamsoft,standardowa
4567,Sklep 3767,Orbita,F,28,36,5,2000-10-27,,1,2,IdoSell,standardowa
429,Sklep 3770,Północ,F,31,53,3,2008-03-29,2014-08-24,1,1,IdoSell,standardowa
912,Sklep 3771,Żory,E,63,80,5,2021-06-22,,4,2,IdoSell,standardowa
906,Sklep 3773,Kujawy,F,47,80,1,2019-08-07,2022-12-06,2,0,Streamsoft,standardowa
887,Sklep 3775,Północ,E,75,142,4,2021-06-08,,4,2,ILUO,standardowa
941,Sklep 3776,Wielkopolska,E,97,105,4,1999-02-28,,3,2,IdoSell,standardowa
585,Sklep 3778,Północ,D,131,219,0,2023-01-07,,7,3,ILUO,standardowa
670,Sklep 3779,Śląsk,C,224,227,2,2007-10-06,,6,4,ILUO,standardowa
3635,Sklep 3780,Podlasie,C,207,210,4,2022-03-04,,8,2,DGCS,standardowa
954,Sklep 3782,Kujawy,C,210,225,3,2010-07-28,,7,3,IdoSell,mini
960,Sklep 3783,Orbita,D,128,212,2,2013-04-11,,8,3,ILUO,standardowa
1021,Sklep 3784,Kielce,D,120,152,3,2013-10-06,,4,4,Streamsoft,standardowa
1120,Sklep 3785,Mazowsze,B,327,386,5,2008-05-03,,9,4,,standardowa
1535,Sklep 3786,Orbita,F,33,33,2,2009-04-06,,2,1,,standardowa
1546,Sklep 3787,Razem,D,131,136,2,2016-06-23,,7,2,ILUO,standardowa
3436,Sklep 3788,Śląsk,E,95,104,5,2014-12-22,,3,2,ILUO,mini
4489,Sklep 3789,Mazowsze,A,442,442,4,2000-01-02,,8,6,IdoSell,mini
936,Sklep 3790,Orbita,E,57,66,1,2014-08-06,,5,2,ILUO,mini
3781,Sklep 3791,Wielkopolska,D,110,116,1,2003-10-12,,4,2,IdoSell,standardowa
980,Sklep 3794,Północ,D,117,184,1,2012-12-26,,8,3,Streamsoft,standardowa
1534,Sklep 3795,Wielkopolska,C,161,172,1,2014-09-24,2017-09-25,7,4,ILUO,standardowa
3426,Sklep 3797,Podlasie,D,135,170,4,2023-12-01,,6,4,ILUO,standardowa
910,Sklep 3798,Kujawy,C,237,237,4,2006-05-16,,5,2,ILUO,standardowa
1529,Sklep 3799,Podlasie,D,136,152,3,2018-06-22,,4,3,Streamsoft,standardowa
4494,Sklep 3800,Bjanex,D,120,127,6,2005-10-05,2012-10-26,7,4,IdoSell,standardowa
878,Sklep 3802,Kujawy,B,264,279,3,2017-01-23,,8,4,Streamsoft,standardowa
898,Sklep 3806,Wielkopolska,D,128,132,1,2014-01-22,,8,4,IdoSell,
929,Sklep 3807,Śląsk,E,68,106,5,2004-11-27,,5,1,IdoSell,standardowa
1525,Sklep 3809,Północ,C,175,249,5,2010-09-21,,8,2,IdoSell,brak
3414,Sklep 3810,Kujawy,B,277,297,8,2013-09-24,,8,4,DGCS,standardowa
4563,Sklep 3811,Razem,F,31,32,2,2002-03-08,,2,1,ILUO,brak
1096,Sklep 3814,Orbita,F,26,63,0,1999-11-12,,1,1,IdoSell,standardowa
1099,Sklep 3815,Razem,F,28,39,5,2005-11-16,,4,0,Streamsoft,standardowa
1526,Sklep 3816,Północ,E,97,147,1,2023-08-15,,4,1,IdoSell,standardowa
4420,Sklep 3817,Kielce,F,43,48,6,2017-09-09,2019-10-31,3,1,IdoSell,standardowa
